Reactant,TS,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR
8_MA-TS_7-8_Reactant,8_MA-TS_7-8,8_MA-TS_7-8_Product,-0.640672422624,-0.636449117982,-0.680089195412,0.099626,0.109675,0.085033,2.65,27.38,-24.73,6.31,15.46,-9.16
16_MA-TS_7-8_Reactant,16_MA-TS_7-8,16_MA-TS_7-8_Product,-0.683161204047,-0.664583174866,-0.706448064422,0.055164,0.076578,0.038832,11.66,26.27,-14.61,13.44,23.69,-10.25
18_MA-TS_7-8_Reactant,18_MA-TS_7-8,18_MA-TS_7-8_Product,-0.677036529936,-0.658288407555,-0.702943061305,0.008015,0.027146,-0.006875,11.76,28.02,-16.26,12.0,21.35,-9.34
22_MA-TS_5-6_Reactant,22_MA-TS_5-6,22_MA-TS_5-6_Product,-0.318275308787,-0.309033600047,-0.321735756421,0.223959,0.231471,0.212741,5.8,7.97,-2.17,4.71,11.75,-7.04
24_MA-TS_5-6_Reactant,24_MA-TS_5-6,24_MA-TS_5-6_Product,-0.310559135785,-0.308164571636,-0.327310462078,0.208668,0.213829,0.195089,1.5,12.01,-10.51,3.24,11.76,-8.52
25_MA-TS_5-6_Reactant,25_MA-TS_5-6,25_MA-TS_5-6_Product,-0.380757213924,-0.395080049225,-0.406194958465,-0.082663,-0.09437,-0.104932,-8.99,6.97,-15.96,-7.35,6.63,-13.97
28_MA-TS_5-6_Reactant,28_MA-TS_5-6,28_MA-TS_5-6_Product,-0.371659103842,-0.36687008828,-0.387843716501,0.026967,0.031586,0.013528,3.01,13.16,-10.16,2.9,11.33,-8.43
31_MA-TS_5-6_Reactant,31_MA-TS_5-6,31_MA-TS_5-6_Product,-0.364980928416,-0.353586460119,-0.370218480469,0.008268,0.02222,0.011211,7.15,10.44,-3.29,8.76,6.91,1.85
33_MA-TS_5-6_Reactant,33_MA-TS_5-6,33_MA-TS_5-6_Product,-0.274852067768,-0.283311795143,-0.292993869453,-0.020674,-0.024069,-0.031506,-5.31,6.08,-11.38,-2.13,4.67,-6.8
34_MA-TS_5-6_Reactant,34_MA-TS_5-6,34_MA-TS_5-6_Product,-0.399962625104,-0.392951754375,-0.412217513988,-0.071222,-0.066548,-0.068976,4.4,12.09,-7.69,2.93,1.52,1.41
35_MA-TS_5-6_Reactant,35_MA-TS_5-6,35_MA-TS_5-6_Product,-0.329215017042,-0.318758537717,-0.337366649722,-0.030105,-0.021819,-0.035521,6.56,11.68,-5.12,5.2,8.6,-3.4
36_MA-TS_5-6_Reactant,36_MA-TS_5-6,36_MA-TS_5-6_Product,-0.335839883496,-0.340877068561,-0.351641569834,0.041627,0.034548,0.027333,-3.16,6.75,-9.92,-4.44,4.53,-8.97
37_MA-TS_5-6_Reactant,37_MA-TS_5-6,37_MA-TS_5-6_Product,-0.356289483926,-0.35441007728,-0.390079747958,-0.032598,-0.02778,-0.063823,1.18,22.38,-21.2,3.02,22.62,-19.59
38_MA-TS_5-6_Reactant,38_MA-TS_5-6,38_MA-TS_5-6_Product,-0.482319895474,-0.475258883793,-0.494384547023,-0.154485,-0.149041,-0.163531,4.43,12.0,-7.57,3.42,9.09,-5.68
41_MA-TS_5-6_Reactant,41_MA-TS_5-6,41_MA-TS_5-6_Product,-0.347968577805,-0.344654201652,-0.362093829284,0.018147,0.022722,0.008786,2.08,10.94,-8.86,2.87,8.74,-5.87
42_MA-TS_5-6_Reactant,42_MA-TS_5-6,42_MA-TS_5-6_Product,-0.336533234812,-0.342556486602,-0.34873606727,0.19755,0.192355,0.186775,-3.78,3.88,-7.66,-3.26,3.5,-6.76
44_MA-TS_5-6_Reactant,44_MA-TS_5-6,44_MA-TS_5-6_Product,-0.369412176895,-0.369718669726,-0.388855230634,0.134462,0.141331,0.124092,-0.19,12.01,-12.2,4.31,10.82,-6.51
46_MA-TS_7-8_Reactant,46_MA-TS_7-8,46_MA-TS_7-8_Product,-0.635614261934,-0.62975365271,-0.647755461098,0.028672,0.044581,0.031404,3.68,11.3,-7.62,9.98,8.27,1.71
49_MA-TS_7-8_Reactant,49_MA-TS_7-8,49_MA-TS_7-8_Product,-0.706705009783,-0.700700262367,-0.718658830749,-0.05338,-0.043321,-0.049113,3.77,11.27,-7.5,6.31,3.63,2.68
50_MA-TS_7-8_Reactant,50_MA-TS_7-8,50_MA-TS_7-8_Product,-0.81715099188,-0.791645556982,-0.797484878089,-0.165953,-0.138983,-0.144227,16.0,3.66,12.34,16.92,3.29,13.63
55_MA-TS_7-8_Reactant,55_MA-TS_7-8,55_MA-TS_7-8_Product,-0.67242494509,-0.675072484366,-0.696210774797,-0.019585,-0.020243,-0.04089,-1.66,13.26,-14.93,-0.41,12.96,-13.37
57_MA-TS_7-8_Reactant,57_MA-TS_7-8,57_MA-TS_7-8_Product,-0.553918250851,-0.554035213709,-0.579994264316,0.067315,0.076149,0.046069,-0.07,16.29,-16.36,5.54,18.88,-13.33
59_MA-TS_7-8_Reactant,59_MA-TS_7-8,59_MA-TS_7-8_Product,-0.628054615877,-0.619789426107,-0.631424276111,0.075891,0.08202,0.073692,5.19,7.3,-2.11,3.85,5.23,-1.38
60_MA-TS_7-8_Reactant,60_MA-TS_7-8,60_MA-TS_7-8_Product,-0.610161812373,-0.613232491633,-0.631518140995,0.090101,0.083434,0.072681,-1.93,11.47,-13.4,-4.18,6.75,-10.93
63_MA-TS_7-8_Reactant,63_MA-TS_7-8,63_MA-TS_7-8_Product,-0.624549724149,-0.617855272872,-0.628859772305,0.025895,0.038131,0.027553,4.2,6.91,-2.7,7.68,6.64,1.04
64_MA-TS_7-8_Reactant,64_MA-TS_7-8,64_MA-TS_7-8_Product,-0.696902619446,-0.694275679599,-0.708347825052,-0.054161,-0.050682,-0.052816,1.65,8.83,-7.18,2.18,1.34,0.84
65_MA-TS_27-28_Reactant,65_MA-TS_27-28,65_MA-TS_27-28_Product,-0.725383293052,-0.71993590336,-0.730664982233,-0.055013,-0.051216,-0.057964,3.42,6.73,-3.31,2.38,4.23,-1.85
67_MA-TS_22-28_Reactant,67_MA-TS_22-28,67_MA-TS_22-28_Product,-0.451271977479,-0.457832924882,-0.472081389415,-0.014556,-0.023742,-0.034299,-4.12,8.94,-13.06,-5.76,6.62,-12.39
69_MA-TS_24-25_Reactant,69_MA-TS_24-25,69_MA-TS_24-25_Product,-0.464468716298,-0.465760426275,-0.487213076996,0.082055,0.081303,0.059942,-0.81,13.46,-14.27,-0.47,13.4,-13.88
71_MA-TS_25-26_Reactant,71_MA-TS_25-26,71_MA-TS_25-26_Product,-0.546933588471,-0.559929273756,-0.562510312304,0.005818,-0.004885,-0.009047,-8.15,1.62,-9.77,-6.72,2.61,-9.33
73_MA-TS_22-28_Reactant,73_MA-TS_22-28,73_MA-TS_22-28_Product,-0.633587305607,-0.635298847921,-0.66136304149,-0.12409,-0.128362,-0.155351,-1.07,16.36,-17.43,-2.68,16.94,-19.62
74_MA-TS_22-31_Reactant,74_MA-TS_22-31,74_MA-TS_22-31_Product,-0.425544920687,-0.433335452771,-0.477496094921,0.07122,0.059485,0.015627,-4.89,27.71,-32.6,-7.36,27.52,-34.89
78_MA-TS_24-25_Reactant,78_MA-TS_24-25,78_MA-TS_24-25_Product,-0.41484902751,-0.417080566593,-0.431520809472,0.075727,0.075835,0.061836,-1.4,9.06,-10.46,0.07,8.78,-8.72
79_MA-TS_25-26_Reactant,79_MA-TS_25-26,79_MA-TS_25-26_Product,-0.700484669856,-0.700768575877,-0.709354748238,-0.123264,-0.11995,-0.130659,-0.18,5.39,-5.57,2.08,6.72,-4.64
82_MA-TS_24-25_Reactant,82_MA-TS_24-25,82_MA-TS_24-25_Product,-0.335077700165,-0.327927450787,-0.351852220751,0.294702,0.303159,0.279591,4.49,15.01,-10.53,5.31,14.79,-9.48
85_MA-TS_25-26_Reactant,85_MA-TS_25-26,85_MA-TS_25-26_Product,-0.323039589752,-0.32571139534,-0.347561495771,0.294429,0.291929,0.271592,-1.68,13.71,-15.39,-1.57,12.76,-14.33
87_MA-TS_24-25_Reactant,87_MA-TS_24-25,87_MA-TS_24-25_Product,-0.494426495566,-0.500411292015,-0.505862747988,0.014876,0.007371,0.003883,-3.76,3.42,-7.18,-4.71,2.19,-6.9
92_MA-TS_24-25_Reactant,92_MA-TS_24-25,92_MA-TS_24-25_Product,-0.392439083743,-0.38982787188,-0.394287154467,0.04634,0.050103,0.045261,1.64,2.8,-1.16,2.36,3.04,-0.68
94_MA-TS_24-25_Reactant,94_MA-TS_24-25,94_MA-TS_24-25_Product,-0.357511791622,-0.355014508746,-0.378287191862,0.281878,0.286807,0.265862,1.57,14.6,-13.04,3.09,13.14,-10.05
103_MA-TS_24-25_Reactant,103_MA-TS_24-25,103_MA-TS_24-25_Product,-0.333267303873,-0.330449081671,-0.334131674917,0.190589,0.196733,0.193045,1.77,2.31,-0.54,3.86,2.31,1.54
106_MA-TS_4-5_Reactant,106_MA-TS_4-5,106_MA-TS_4-5_Product,-0.382929432095,-0.381225548183,-0.393971233272,0.159266,0.162494,0.151659,1.07,8.0,-6.93,2.03,6.8,-4.77
109_MA-TS_24-25_Reactant,109_MA-TS_24-25,109_MA-TS_24-25_Product,-0.494788583145,-0.494246648784,-0.508065847737,0.017441,0.015314,0.000552,0.34,8.67,-8.33,-1.33,9.26,-10.6
111_MA-TS_24-25_Reactant,111_MA-TS_24-25,111_MA-TS_24-25_Product,-0.610366735011,-0.607839601102,-0.622295905585,-0.152368,-0.151151,-0.166285,1.59,9.07,-7.49,0.76,9.5,-8.73
112_MA-TS_22-30_Reactant,112_MA-TS_22-30,112_MA-TS_22-30_Product,-0.480856947415,-0.483956476185,-0.510178349791,0.008568,0.006145,-0.014496,-1.94,16.45,-18.4,-1.52,12.95,-14.47
114_MA-TS_24-25_Reactant,114_MA-TS_24-25,114_MA-TS_24-25_Product,-0.529508490953,-0.532571461109,-0.541248178366,-0.031198,-0.027296,-0.032781,-1.92,5.44,-7.37,2.45,3.44,-0.99
115_MA-TS_24-25_Reactant,115_MA-TS_24-25,115_MA-TS_24-25_Product,-0.490887263836,-0.494767139907,-0.496979181019,0.020871,0.018072,0.013266,-2.43,1.39,-3.82,-1.76,3.02,-4.77
118_MA-TS_24-25_Reactant,118_MA-TS_24-25,118_MA-TS_24-25_Product,-0.380192780359,-0.388064382319,-0.403824469423,0.024835,0.017604,0.003665,-4.94,9.89,-14.83,-4.54,8.75,-13.28
120_MA-TS_5-6_Reactant,120_MA-TS_5-6,120_MA-TS_5-6_Product,-0.303096509679,-0.307507286066,-0.3388485747,0.070012,0.065216,0.034857,-2.77,19.67,-22.43,-3.01,19.05,-22.06
154_MA-TS_13-14_Reactant,154_MA-TS_13-14,154_MA-TS_13-14_Product,-0.49826719946,-0.494682616926,-0.516411260037,0.035699,0.041824,0.017062,2.25,13.63,-11.39,3.84,15.54,-11.69
170_MA-TS_5-6_Reactant,170_MA-TS_5-6,170_MA-TS_5-6_Product,-0.581771838115,-0.582288785284,-0.613972028646,-0.223838,-0.222688,-0.251256,-0.32,19.88,-20.21,0.72,17.93,-17.21
171_MA-TS_5-6_Reactant,171_MA-TS_5-6,171_MA-TS_5-6_Product,-0.764639554072,-0.78492775146,-0.786056574871,-0.37328,-0.390598,-0.388818,-12.73,0.71,-13.44,-10.87,-1.12,-9.75
173_MA-TS_5-6_Reactant,173_MA-TS_5-6,173_MA-TS_5-6_Product,-0.773071171383,-0.787525776866,-0.803496299929,-0.377175,-0.391457,-0.408268,-9.07,10.02,-19.09,-8.96,10.55,-19.51
175_MA-TS_5-6_Reactant,175_MA-TS_5-6,175_MA-TS_5-6_Product,-0.642005688952,-0.648025930881,-0.670212403215,-0.292965,-0.294362,-0.318905,-3.78,13.92,-17.7,-0.88,15.4,-16.28
176_MA-TS_5-6_Reactant,176_MA-TS_5-6,176_MA-TS_5-6_Product,-0.495064914421,-0.485471906244,-0.510628781527,-0.060335,-0.050857,-0.075299,6.02,15.79,-9.77,5.95,15.34,-9.39
178_MA-TS_5-6_Reactant,178_MA-TS_5-6,178_MA-TS_5-6_Product,-0.325856873738,-0.33725638142,-0.367086120142,0.02009,0.00929,-0.015507,-7.15,18.72,-25.87,-6.78,15.56,-22.34
180_MA-TS_5-6_Reactant,180_MA-TS_5-6,180_MA-TS_5-6_Product,-0.344298402751,-0.350474047285,-0.385427027433,0.002461,-0.006695,-0.040638,-3.88,21.93,-25.81,-5.75,21.3,-27.05
184_MA-TS_5-6_Reactant,184_MA-TS_5-6,184_MA-TS_5-6_Product,-0.53316732588,-0.538038930535,-0.571250938656,-0.177185,-0.179765,-0.212878,-3.06,20.84,-23.9,-1.62,20.78,-22.4
185_MA-TS_5-6_Reactant,185_MA-TS_5-6,185_MA-TS_5-6_Product,-0.590444045369,-0.597703299305,-0.624397888638,-0.208616,-0.213024,-0.235176,-4.56,16.75,-21.31,-2.77,13.9,-16.67
187_MA-TS_5-6_Reactant,187_MA-TS_5-6,187_MA-TS_5-6_Product,-0.640868955941,-0.645351185295,-0.665387993604,-0.254404,-0.261657,-0.281412,-2.81,12.57,-15.39,-4.55,12.4,-16.95
188_MA-TS_5-6_Reactant,188_MA-TS_5-6,188_MA-TS_5-6_Product,-0.49238688849,-0.499903411674,-0.51304007648,-0.119734,-0.122821,-0.131279,-4.72,8.24,-12.96,-1.94,5.31,-7.24
190_MA-TS_5-6_Reactant,190_MA-TS_5-6,190_MA-TS_5-6_Product,-0.342821094948,-0.336906026787,-0.358633777938,0.012588,0.027817,0.0032,3.71,13.63,-9.92,9.56,15.45,-5.89
191_MA-TS_5-6_Reactant,191_MA-TS_5-6,191_MA-TS_5-6_Product,-0.633580099169,-0.634341222742,-0.666447222889,-0.268578,-0.269423,-0.301702,-0.48,20.15,-20.62,-0.53,20.26,-20.79
193_MA-TS_5-6_Reactant,193_MA-TS_5-6,193_MA-TS_5-6_Product,-0.320684845927,-0.328263063772,-0.349387438655,0.033816,0.027562,0.00669,-4.76,13.26,-18.01,-3.92,13.1,-17.02
194_MA-TS_5-6_Reactant,194_MA-TS_5-6,194_MA-TS_5-6_Product,-0.284422756537,-0.292040112434,-0.309977438041,0.067464,0.065423,0.04331,-4.78,11.26,-16.04,-1.28,13.88,-15.16
196_MA-TS_5-6_Reactant,196_MA-TS_5-6,196_MA-TS_5-6_Product,-0.505987731859,-0.516305085301,-0.543579407684,-0.125968,-0.135107,-0.153835,-6.47,17.11,-23.59,-5.73,11.75,-17.49
199_MA-TS_5-6_Reactant,199_MA-TS_5-6,199_MA-TS_5-6_Product,-0.349838087532,-0.36460344982,-0.374524351729,0.030434,0.013059,0.003883,-9.27,6.23,-15.49,-10.9,5.76,-16.66
203_MA-TS_5-6_Reactant,203_MA-TS_5-6,203_MA-TS_5-6_Product,-0.330431313002,-0.348346031541,-0.361870769949,0.02997,0.007815,-0.005531,-11.24,8.49,-19.73,-13.9,8.37,-22.28
209_MA-TS_5-7_Reactant,209_MA-TS_5-7,209_MA-TS_5-7_Product,-0.230758648592,-0.23948004789,-0.258462467928,0.023092,0.01636,0.001301,-5.47,11.91,-17.38,-4.22,9.45,-13.67
210_MA-TS_5-7_Reactant,210_MA-TS_5-7,210_MA-TS_5-7_Product,-0.307843716248,-0.313940980612,-0.32497587974,-0.050511,-0.051222,-0.060507,-3.83,6.92,-10.75,-0.45,5.83,-6.27
211_MA-TS_5-7_Reactant,211_MA-TS_5-7,211_MA-TS_5-7_Product,-0.49653393447,-0.506154457626,-0.511998317328,-0.226133,-0.233244,-0.238762,-6.04,3.67,-9.7,-4.46,3.46,-7.92
212_MA-TS_5-7_Reactant,212_MA-TS_5-7,212_MA-TS_5-7_Product,-0.228464323279,-0.232873015704,-0.257078919587,0.02835,0.02752,-0.002914,-2.77,15.19,-17.96,-0.52,19.1,-19.62
213_MA-TS_5-7_Reactant,213_MA-TS_5-7,213_MA-TS_5-7_Product,-0.236468040392,-0.244604983604,-0.259971389323,0.015942,0.014005,-0.00173,-5.11,9.64,-14.75,-1.22,9.87,-11.09
214_MA-TS_5-7_Reactant,214_MA-TS_5-7,214_MA-TS_5-7_Product,-0.355611336812,-0.361758106762,-0.386338312907,0.014695,0.013796,-0.008485,-3.86,15.42,-19.28,-0.56,13.98,-14.55
216_MA-TS_5-7_Reactant,216_MA-TS_5-7,216_MA-TS_5-7_Product,-0.374232053817,-0.381628593732,-0.403689234351,-0.078491,-0.084974,-0.106044,-4.64,13.84,-18.48,-4.07,13.22,-17.29
220_MA-TS_5-6_Reactant,220_MA-TS_5-6,220_MA-TS_5-6_Product,-0.452169641173,-0.447780629713,-0.469534144669,0.05203,0.054376,0.03893,2.75,13.65,-10.9,1.47,9.69,-8.22
221_MA-TS_5-6_Reactant,221_MA-TS_5-6,221_MA-TS_5-6_Product,-0.606213523899,-0.603946803065,-0.628332215426,-0.098905,-0.088596,-0.116826,1.42,15.3,-13.88,6.47,17.71,-11.25
222_MA-TS_5-6_Reactant,222_MA-TS_5-6,222_MA-TS_5-6_Product,-0.458859368243,-0.455807340115,-0.470317577554,0.07461,0.07722,0.066234,1.92,9.11,-7.19,1.64,6.89,-5.26
224_MA-TS_5-7_Reactant,224_MA-TS_5-7,224_MA-TS_5-7_Product,-0.466923073623,-0.457313033206,-0.479913251622,0.031302,0.041274,0.020409,6.03,14.18,-8.15,6.26,13.09,-6.84
225_MA-TS_5-6_Reactant,225_MA-TS_5-6,225_MA-TS_5-6_Product,-0.471427483116,-0.466148344662,-0.487588653251,0.050149,0.059143,0.038024,3.31,13.45,-10.14,5.64,13.25,-7.61
226_MA-TS_5-6_Reactant,226_MA-TS_5-6,226_MA-TS_5-6_Product,-0.549255153501,-0.543239704547,-0.561442136392,-0.056952,-0.046142,-0.059769,3.77,11.42,-7.65,6.78,8.55,-1.77
229_MA-TS_5-7_Reactant,229_MA-TS_5-7,229_MA-TS_5-7_Product,-0.455577718517,-0.460150044054,-0.477557140263,0.03947,0.038214,0.022081,-2.87,10.92,-13.79,-0.79,10.12,-10.91
232_MA-TS_5-6_Reactant,232_MA-TS_5-6,232_MA-TS_5-6_Product,-0.487145186059,-0.48314907133,-0.498249805727,0.061203,0.067867,0.052035,2.51,9.48,-6.97,4.18,9.93,-5.75
233_MA-TS_5-6_Reactant,233_MA-TS_5-6,233_MA-TS_5-6_Product,-0.451756245408,-0.456703096855,-0.485703525253,0.045604,0.040061,0.015318,-3.1,18.2,-21.3,-3.48,15.53,-19.0
234_MA-TS_5-6_Reactant,234_MA-TS_5-6,234_MA-TS_5-6_Product,-0.354654452391,-0.35233959964,-0.372011438168,0.031512,0.035823,0.018585,1.45,12.34,-10.89,2.71,10.82,-8.11
236_MA-TS_5-7_Reactant,236_MA-TS_5-7,236_MA-TS_5-7_Product,-0.30501674089,-0.306737768915,-0.328645328139,0.173971,0.168986,0.155547,-1.08,13.75,-14.83,-3.13,8.43,-11.56
238_MA-TS_5-6_Reactant,238_MA-TS_5-6,238_MA-TS_5-6_Product,-0.442463306371,-0.448206379523,-0.467851414846,0.048634,0.048575,0.026043,-3.6,12.33,-15.93,-0.04,14.14,-14.18
239_MA-TS_5-6_Reactant,239_MA-TS_5-6,239_MA-TS_5-6_Product,-0.448913424699,-0.452086835937,-0.476744967208,0.044762,0.045545,0.023373,-1.99,15.47,-17.46,0.49,13.91,-13.42
241_MA-TS_5-6_Reactant,241_MA-TS_5-6,241_MA-TS_5-6_Product,-0.465221823582,-0.46004568233,-0.487810124776,0.143331,0.150678,0.131948,3.25,17.42,-14.17,4.61,11.75,-7.14
243_MA-TS_5-6_Reactant,243_MA-TS_5-6,243_MA-TS_5-6_Product,-0.611535963212,-0.611098602969,-0.621871633611,-0.11646,-0.118404,-0.128915,0.27,6.76,-6.49,-1.22,6.6,-7.82
250_MA-TS_5-6_Reactant,250_MA-TS_5-6,250_MA-TS_5-6_Product,-0.557511442199,-0.557390063466,-0.597885271783,-0.073438,-0.068961,-0.109132,0.08,25.41,-25.33,2.81,25.21,-22.4
254_MA-TS_5-6_Reactant,254_MA-TS_5-6,254_MA-TS_5-6_Product,-0.523523008251,-0.532162039042,-0.540379869748,-0.073171,-0.078235,-0.084508,-5.42,5.16,-10.58,-3.18,3.94,-7.11
255_MA-TS_5-6_Reactant,255_MA-TS_5-6,255_MA-TS_5-6_Product,-0.233923358962,-0.237392747341,-0.247206365465,0.044783,0.044298,0.029353,-2.18,6.16,-8.34,-0.3,9.38,-9.68
256_MA-TS_5-6_Reactant,256_MA-TS_5-6,256_MA-TS_5-6_Product,-0.523878740195,-0.511464706969,-0.525417130896,-0.026129,-0.005382,-0.02029,7.79,8.76,-0.97,13.02,9.35,3.66
257_MA-TS_5-6_Reactant,257_MA-TS_5-6,257_MA-TS_5-6_Product,-0.321039730082,-0.296768873857,-0.310249564025,0.067273,0.094509,0.08547,15.23,8.46,6.77,17.09,5.67,11.42
260_MA-TS_25-26_Reactant,260_MA-TS_25-26,260_MA-TS_25-26_Product,-0.248878224348,-0.251475246339,-0.264174559227,0.409302,0.407616,0.396303,-1.63,7.97,-9.6,-1.06,7.1,-8.16
262_MA-TS_39-40_Reactant,262_MA-TS_39-40,262_MA-TS_39-40_Product,-0.895359229744,-0.93193874332,-0.123258448786,0.515195,0.511525,0.497104,-22.95,-507.45,484.5,-2.3,9.05,-11.35
264_MA-TS_39-40_Reactant,264_MA-TS_39-40,264_MA-TS_39-40_Product,-0.204139930211,-0.163248787622,-0.18787374938,0.429503,0.467572,0.449748,25.66,15.45,10.21,23.89,11.18,12.7
268_MA-TS_25-26_Reactant,268_MA-TS_25-26,268_MA-TS_25-26_Product,-0.160461309177,-0.142929935603,-0.159688025445,0.613785,0.629585,0.617951,11.0,10.52,0.49,9.91,7.3,2.61
269_MA-TS_39-40_Reactant,269_MA-TS_39-40,269_MA-TS_39-40_Product,-0.17587211713,-0.17223242723,-0.178888007126,0.473997,0.479958,0.473135,2.28,4.18,-1.89,3.74,4.28,-0.54
279_MA-TS_14-15_Reactant,279_MA-TS_14-15,279_MA-TS_14-15_Product,-0.282481644564,-0.274905698624,-0.281068097439,0.181655,0.192394,0.185729,4.75,3.87,0.89,6.74,4.18,2.56
281_MA-TS_4-5_Reactant,281_MA-TS_4-5,281_MA-TS_4-5_Product,-0.36498002854,-0.357454943458,-0.370621507591,0.171673,0.183255,0.170786,4.72,8.26,-3.54,7.27,7.82,-0.56
282_MA-TS_10-11_Reactant,282_MA-TS_10-11,282_MA-TS_10-11_Product,-0.32973513963,-0.312253663928,-0.338914900319,0.207556,0.229851,0.206749,10.97,16.73,-5.76,13.99,14.5,-0.51
288_MA-TS_37-38_Reactant,288_MA-TS_37-38,288_MA-TS_37-38_Product,-0.116088869684,-0.10102100449,-0.116547679369,0.464028,0.482037,0.465977,9.46,9.74,-0.29,11.3,10.08,1.22
291_MA-TS_37-38_Reactant,291_MA-TS_37-38,291_MA-TS_37-38_Product,-0.142055493701,-0.132654790747,-0.155303117665,0.460576,0.472101,0.451223,5.9,14.21,-8.31,7.23,13.1,-5.87
292_MA-TS_29-30_Reactant,292_MA-TS_29-30,292_MA-TS_29-30_Product,-0.112095974208,-0.101761152073,-0.120453771468,0.311868,0.326597,0.308771,6.49,11.73,-5.24,9.24,11.19,-1.94
296_MA-TS_30-31_Reactant,296_MA-TS_30-31,296_MA-TS_30-31_Product,-0.121461922661,-0.124312425936,-0.128713919809,0.318732,0.321141,0.314234,-1.79,2.76,-4.55,1.51,4.33,-2.82
300_MA-TS_10-11_Reactant,300_MA-TS_10-11,300_MA-TS_10-11_Product,-0.22373004456,-0.224561063195,-0.233246383602,0.024497,0.027826,0.023849,-0.52,5.45,-5.97,2.09,2.5,-0.41
304_MA-TS_13-14_Reactant,304_MA-TS_13-14,304_MA-TS_13-14_Product,-0.491864652973,-0.499055190751,-0.516661985699,-0.14309,-0.148816,-0.164552,-4.51,11.05,-15.56,-3.59,9.87,-13.47
308_MA-TS_29-30_Reactant,308_MA-TS_29-30,308_MA-TS_29-30_Product,-0.29710380701,-0.300642954006,-0.310254220513,0.19023,0.192472,0.184684,-2.22,6.03,-8.25,1.41,4.89,-3.48
309_MA-TS_30-31_Reactant,309_MA-TS_30-31,309_MA-TS_30-31_Product,-0.274653215285,-0.273045624434,-0.30028206796,0.226129,0.231255,0.221964,1.01,17.09,-16.08,3.22,5.83,-2.61
310_MA-TS_41-42_Reactant,310_MA-TS_41-42,310_MA-TS_41-42_Product,-0.569048171892,-0.567670594973,-0.589428013926,0.125872,0.127115,0.109239,0.86,13.65,-12.79,0.78,11.22,-10.44
318_MA-TS_29-30_Reactant,318_MA-TS_29-30,318_MA-TS_29-30_Product,-0.302066481993,-0.302001771642,-0.321731560079,0.185117,0.187074,0.16619,0.04,12.38,-12.34,1.23,13.1,-11.88
323_MA-TS_20-21_Reactant,323_MA-TS_20-21,323_MA-TS_20-21_Product,-0.372351638065,-0.372524755129,-0.387652049739,0.041929,0.041792,0.029508,-0.11,9.49,-9.6,-0.09,7.71,-7.79
324_MA-TS_12-13_Reactant,324_MA-TS_12-13,324_MA-TS_12-13_Product,-0.478803139197,-0.493811868314,-0.513057668889,-0.025325,-0.036426,-0.054911,-9.42,12.08,-21.5,-6.97,11.6,-18.57
325_MA-TS_41-42_Reactant,325_MA-TS_41-42,325_MA-TS_41-42_Product,-0.467972301669,-0.472377708511,-0.477902306652,0.081967,0.082795,0.074488,-2.76,3.47,-6.23,0.52,5.21,-4.69
334_MA-TS_5-6_Reactant,334_MA-TS_5-6,334_MA-TS_5-6_Product,-0.357190801871,-0.359365010667,-0.386847738474,-0.105328,-0.11049,-0.137621,-1.36,17.25,-18.61,-3.24,17.02,-20.26
335_MA-TS_5-6_Reactant,335_MA-TS_5-6,335_MA-TS_5-6_Product,-0.28811886096,-0.298613539372,-0.32056619004,-0.020578,-0.032642,-0.051705,-6.59,13.78,-20.36,-7.57,11.96,-19.53
345_MA-TS_5-6_Reactant,345_MA-TS_5-6,345_MA-TS_5-6_Product,-0.309257328947,-0.31272940939,-0.34803950229,-0.119467,-0.124937,-0.155686,-2.18,22.16,-24.34,-3.43,19.3,-22.73
346_MA-TS_5-6_Reactant,346_MA-TS_5-6,346_MA-TS_5-6_Product,-0.345564001015,-0.352899095344,-0.355993969176,-0.117728,-0.124036,-0.12683,-4.6,1.94,-6.54,-3.96,1.75,-5.71
351_MA-TS_5-6_Reactant,351_MA-TS_5-6,351_MA-TS_5-6_Product,-0.263936387054,-0.265974867182,-0.281999253838,0.078701,0.077006,0.059028,-1.28,10.06,-11.33,-1.06,11.28,-12.34
352_MA-TS_5-6_Reactant,352_MA-TS_5-6,352_MA-TS_5-6_Product,-0.447072644969,-0.456321579915,-0.486489394411,-0.183578,-0.187998,-0.224627,-5.8,18.93,-24.73,-2.77,22.99,-25.76
357_MA-TS_5-6_Reactant,357_MA-TS_5-6,357_MA-TS_5-6_Product,-0.361910582716,-0.369850680244,-0.377248129222,-0.007491,-0.013452,-0.019593,-4.98,4.64,-9.62,-3.74,3.85,-7.59
358_MA-TS_5-6_Reactant,358_MA-TS_5-6,358_MA-TS_5-6_Product,-0.291591928983,-0.295624187272,-0.326453837034,0.184341,0.179362,0.161526,-2.53,19.35,-21.88,-3.12,11.19,-14.32
359_MA-TS_5-6_Reactant,359_MA-TS_5-6,359_MA-TS_5-6_Product,-0.394509828374,-0.399064041006,-0.411404927391,-0.044934,-0.046154,-0.060431,-2.86,7.74,-10.6,-0.77,8.96,-9.72
360_MA-TS_5-6_Reactant,360_MA-TS_5-6,360_MA-TS_5-6_Product,-0.332870271486,-0.334986799641,-0.355680715275,-0.010026,-0.011872,-0.02955,-1.33,12.99,-14.31,-1.16,11.09,-12.25
