Reactant,Datapoint,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR,HR,HTS,HP,freqR,freqTS,freqP,irR,irTS,irP,dipoleR,dipoleTS,dipoleP,homoR,homoTS,homoP,lumoR,lumoTS,lumoP,qhirshR,qhirshTS,qhirshP
682_MA-TS_23-24_Reactant,682_MA-TS_23-24,682_MA-TS_23-24_Product,-0.502737983202,-0.5043376963,-0.528492413464,0.163031,0.159065,0.137062,-1.0,15.16,-16.16,-2.49,13.81,-16.3,0.281794,0.281138,0.256167,-869.8929,-891.0107,-414.4452,56.3943,57.284,21.4412,9.8693,113.205,6.3218,-0.18661,-0.19034,-0.196,0.01076,0.01117,0.01641,3.6e-05,3.6e-05,3.6e-05
683_MA-TS_5-6_Reactant,683_MA-TS_5-6,683_MA-TS_5-6_Product,-0.212389228174,-0.209910884027,-0.246566242988,0.15803,0.161922,0.12981,1.56,23.0,-21.45,2.44,20.15,-17.71,0.245484,0.247271,0.215786,-354.9136,-358.961,-358.1224,110.5691,113.0698,114.3788,8.4911,46.6559,3.4831,-0.16296,-0.17749,-0.17695,0.04444,0.05916,0.08117,-90.07716,-90.039753,-90.612877
685_MA-TS_24-25_Reactant,685_MA-TS_24-25,685_MA-TS_24-25_Product,-0.393504924531,-0.393592819259,-0.416258519637,0.301748,0.304008,0.286846,-0.06,14.22,-14.28,1.42,10.77,-9.35,0.421658,0.421535,0.401464,-634.7238,-232.4682,-197.6085,37.6569,449.0533,0.6438,4.5126,83.147,6.12,-0.16781,-0.1898,-0.19137,0.04302,0.05061,0.05272,3.7e-05,4.1e-05,4.1e-05
687_MA-TS_22-23_Reactant,687_MA-TS_22-23,687_MA-TS_22-23_Product,-0.445057123737,-0.451495669071,-0.485801019486,0.238302,0.232987,0.201524,-4.04,21.53,-25.57,-3.34,19.74,-23.08,0.35706,0.351222,0.320245,-648.0159,-416.0917,-208.5807,18.8908,15.6102,2.4316,24.9936,90.9241,14.3476,-0.15338,-0.17105,-0.18566,0.03405,0.04912,0.04835,4.5e-05,4.8e-05,4.9e-05
688_MA-TS_23-24_Reactant,688_MA-TS_23-24,688_MA-TS_23-24_Product,-0.455772558025,-0.473559432597,-0.502120147892,0.188024,0.170039,0.142737,-11.16,17.92,-29.08,-11.29,17.13,-28.42,0.312053,0.294948,0.268105,-195.9693,-198.3502,-196.1674,0.9124,688.8913,0.1348,16.1212,98.3483,10.4581,-0.15867,-0.18419,-0.18499,0.03493,0.05568,0.06296,4.5e-05,4.5e-05,4.3e-05
692_MA-TS_25-26_Reactant,692_MA-TS_25-26,692_MA-TS_25-26_Product,-0.420334373062,-0.43004288191,-0.45977535298,0.303069,0.295035,0.267209,-6.09,18.66,-24.75,-5.04,17.46,-22.5,0.421398,0.412802,0.382733,-198.6436,-229.2123,-198.3946,2.8131,613.8516,2.8698,27.5952,118.6143,18.0,-0.1546,-0.18167,-0.17986,0.04057,0.05512,0.06093,5e-05,5e-05,5e-05
697_MA-TS_25-26_Reactant,697_MA-TS_25-26,697_MA-TS_25-26_Product,-0.482935439099,-0.493115283677,-0.518350770018,0.244352,0.231413,0.211907,-6.39,15.84,-22.22,-8.12,12.24,-20.36,0.365035,0.351409,0.330927,-176.9136,-227.7586,-217.5978,0.6047,594.7929,0.8438,17.402,132.104,10.9337,-0.15915,-0.17731,-0.18265,0.04754,0.04918,0.05492,4.8e-05,4.8e-05,4.5e-05
700_MA-TS_24-25_Reactant,700_MA-TS_24-25,700_MA-TS_24-25_Product,-0.418070256689,-0.432148230898,-0.457750284801,0.272542,0.270977,0.243838,-8.83,16.07,-24.9,-0.98,17.03,-18.01,0.398351,0.385751,0.357938,-315.3044,-527.4862,-568.9652,14.8911,18.8256,21.0319,5.5942,130.7198,8.5399,-0.16046,-0.18226,-0.18669,0.03922,0.05015,0.04586,3.8e-05,4.1e-05,4.2e-05
702_MA-TS_35-36_Reactant,702_MA-TS_35-36,702_MA-TS_35-36_Product,-0.353392535214,-0.339635895235,-0.368219450414,0.201337,0.2208,0.195555,8.63,17.94,-9.3,12.21,15.84,-3.63,0.308222,0.32053,0.293028,-204.2447,-491.785,-354.76,1.6102,20.5094,19.4567,11.7951,45.3026,21.0215,-0.16775,-0.16945,-0.16314,0.06303,0.03748,0.04135,4.1e-05,4.6e-05,4.4e-05
703_MA-TS_34-35_Reactant,703_MA-TS_34-35,703_MA-TS_34-35_Product,-0.276746477176,-0.281717496687,-0.305702792972,0.257886,0.255914,0.230914,-3.12,15.05,-18.17,-1.24,15.69,-16.93,0.363735,0.359118,0.333116,-165.1906,-309.6427,-644.067,0.1654,15.1628,32.9792,14.2837,63.3305,10.7345,-0.16223,-0.16952,-0.17679,0.06217,0.05919,0.06024,3.8e-05,3.8e-05,3.9e-05
704_MA-TS_34-35_Reactant,704_MA-TS_34-35,704_MA-TS_34-35_Product,-0.343343169208,-0.327287254654,-0.334791562018,0.183876,0.202701,0.194172,10.08,4.71,5.37,11.81,5.35,6.46,0.292037,0.303564,0.297918,-140.7357,-600.3339,-701.7352,0.1564,23.5457,27.048,14.524,55.1696,21.4526,-0.17109,-0.17723,-0.16796,0.04569,0.0386,0.04252,3.6e-05,4.5e-05,4.5e-05
706_MA-TS_34-35_Reactant,706_MA-TS_34-35,706_MA-TS_34-35_Product,-0.33652566233,-0.327818522092,-0.343071096224,0.189846,0.206909,0.191995,5.46,9.57,-4.11,10.71,9.36,1.35,0.294973,0.305722,0.291422,-802.2448,-228.5841,-207.8559,20.455,515.7997,2.7749,12.5586,62.3373,2.9901,-0.15999,-0.16361,-0.16838,0.04877,0.06411,0.07107,4.1e-05,4.2e-05,4.2e-05
707_MA-TS_35-36_Reactant,707_MA-TS_35-36,707_MA-TS_35-36_Product,-0.363749894128,-0.364293275129,-0.371690553492,0.222415,0.219585,0.210458,-0.34,4.64,-4.98,-1.78,5.73,-7.5,0.32499,0.327272,0.320703,-169.9309,-421.8953,-175.341,1.534,35.1124,1.305,17.4304,88.1089,6.4696,-0.17115,-0.17257,-0.16383,0.05675,0.06895,0.07497,3.6e-05,3.8e-05,3.9e-05
710_MA-TS_36-37_Reactant,710_MA-TS_36-37,710_MA-TS_36-37_Product,-0.313180669443,-0.315222146819,-0.320112905645,0.22451,0.226128,0.219827,-1.28,3.07,-4.35,1.02,3.95,-2.94,0.325912,0.328262,0.321352,-461.7762,-212.3403,-792.0977,25.7698,0.3075,29.5707,12.6754,79.0277,5.9392,-0.16772,-0.16676,-0.16124,0.06183,0.06803,0.06825,3.8e-05,3.7e-05,3.7e-05
711_MA-TS_33-34_Reactant,711_MA-TS_33-34,711_MA-TS_33-34_Product,-0.348139759942,-0.34926070921,-0.357151227309,0.182142,0.182923,0.180769,-0.7,4.95,-5.65,0.49,1.35,-0.86,0.28382,0.28292,0.280588,-252.8114,-403.7355,-201.579,10.6883,11.8273,0.3386,14.1888,50.8958,9.0683,-0.15147,-0.16344,-0.16,0.06215,0.06394,0.06788,3.7e-05,3.7e-05,3.6e-05
712_MA-TS_33-34_Reactant,712_MA-TS_33-34,712_MA-TS_33-34_Product,-0.387424982938,-0.383187679318,-0.388021812119,0.188614,0.191329,0.186004,2.66,3.03,-0.37,1.7,3.34,-1.64,0.294399,0.296,0.292107,-178.6214,-179.0392,-169.4243,0.8211,680.0283,0.2604,15.2112,50.0904,13.234,-0.15701,-0.1704,-0.16109,0.04416,0.05224,0.05573,4.6e-05,4.6e-05,4.6e-05
714_MA-TS_35-36_Reactant,714_MA-TS_35-36,714_MA-TS_35-36_Product,-0.418319753239,-0.41420641342,-0.41625864186,0.199087,0.211036,0.207517,2.58,1.29,1.29,7.5,2.21,5.29,0.316395,0.31651,0.317708,-655.4529,-495.0964,-233.9167,21.1221,26.9819,8.7526,12.8803,68.5965,11.8209,-0.17503,-0.16706,-0.16183,0.04354,0.04319,0.04348,4.8e-05,5.1e-05,5.1e-05
715_MA-TS_33-34_Reactant,715_MA-TS_33-34,715_MA-TS_33-34_Product,-0.390150282012,-0.373637102829,-0.395765035366,0.278191,0.289589,0.272583,10.36,13.89,-3.52,7.15,10.67,-3.52,0.388926,0.400226,0.383551,-204.6257,-872.3775,-420.4543,89.3776,49.1522,13.4311,19.7829,40.1797,12.509,-0.13922,-0.14942,-0.1553,0.05081,0.05206,0.05849,5.6e-05,5.5e-05,5.5e-05
716_MA-TS_26-27_Reactant,716_MA-TS_26-27,716_MA-TS_26-27_Product,-0.277887750758,-0.282539449763,-0.287550972193,0.156514,0.153548,0.148905,-2.92,3.14,-6.06,-1.86,2.91,-4.77,0.250941,0.247827,0.244055,-161.8387,-171.6333,-161.2214,0.3158,507.9593,0.0897,19.2601,43.5586,16.1349,-0.14603,-0.1597,-0.15399,0.03804,0.04377,0.04649,-97.744549,-97.878799,-98.109233
717_MA-TS_34-35_Reactant,717_MA-TS_34-35,717_MA-TS_34-35_Product,-0.396587196263,-0.39773069143,-0.400360835158,0.196966,0.198592,0.194597,-0.72,1.65,-2.37,1.02,2.51,-1.49,0.308633,0.307747,0.306153,-174.3784,-180.2202,-182.6376,0.7025,98.2728,109.8889,16.3519,60.4293,14.7138,-0.15186,-0.16244,-0.15783,0.0455,0.04543,0.04606,4.8e-05,5e-05,5e-05
718_MA-TS_33-34_Reactant,718_MA-TS_33-34,718_MA-TS_33-34_Product,-0.268310803326,-0.272809528493,-0.311838916802,0.243324,0.239217,0.203646,-2.82,24.49,-27.31,-2.58,22.32,-24.9,0.348076,0.343513,0.305444,-159.6678,-192.1858,-175.7862,0.8513,193.7689,2.0194,24.2606,56.0537,17.5107,-0.15081,-0.15451,-0.18459,0.03336,0.03713,0.04188,4.4e-05,4.5e-05,4.6e-05
723_MA-TS_3-4_Reactant,723_MA-TS_3-4,723_MA-TS_3-4_Product,-0.408151458317,-0.413850998045,-0.430478399189,0.190838,0.187271,0.175451,-3.58,10.43,-14.01,-2.24,7.42,-9.66,0.300568,0.295013,0.280184,-158.1061,-250.7159,-195.3609,0.373,561.7813,0.0568,18.0671,65.7276,12.6884,-0.15099,-0.16151,-0.16229,0.04312,0.04686,0.0506,4.7e-05,4.7e-05,4.7e-05
725_MA-TS_34-35_Reactant,725_MA-TS_34-35,725_MA-TS_34-35_Product,-0.364019388583,-0.325796256244,-0.354106765535,0.194593,0.232438,0.205437,23.99,17.77,6.22,23.75,16.94,6.8,0.300306,0.339144,0.310929,-184.8448,-520.2455,-220.0424,0.6962,2731.1917,0.9431,10.0575,69.5679,15.65,-0.15837,-0.16683,-0.1432,0.04171,0.04264,0.04694,4.8e-05,4.8e-05,4.9e-05
726_MA-TS_27-28_Reactant,726_MA-TS_27-28,726_MA-TS_27-28_Product,-0.27896304391,-0.272685475327,-0.281185971624,0.179776,0.185182,0.178351,3.94,5.33,-1.39,3.39,4.29,-0.89,0.27483,0.284058,0.276528,-452.5516,-384.0248,-917.8531,22.0706,24.2526,34.0357,17.3902,53.9055,7.7083,-0.16125,-0.16831,-0.15986,0.04499,0.06398,0.06108,4e-05,4e-05,4.1e-05
730_MA-TS_33-34_Reactant,730_MA-TS_33-34,730_MA-TS_33-34_Product,-0.375873609891,-0.37653428365,-0.384720053552,0.198794,0.201216,0.192255,-0.41,5.14,-5.55,1.52,5.62,-4.1,0.303511,0.304836,0.297579,-196.7412,-231.213,-233.5313,0.3096,437.2966,16.4515,18.3844,58.7612,18.7983,-0.15425,-0.16418,-0.16234,0.05038,0.0563,0.05754,5e-05,5e-05,5e-05
739_MA-TS_11-12_Reactant,739_MA-TS_11-12,739_MA-TS_11-12_Product,-0.110187046208,-0.123251058513,-0.129731489828,0.496897,0.486551,0.47972,-8.2,4.07,-12.26,-6.49,4.29,-10.78,0.600739,0.587508,0.581005,-180.4445,-170.1922,-916.4471,0.1982,0.3798,25.2655,14.9438,48.3594,20.2478,-0.16256,-0.18359,-0.17807,0.03874,0.05313,0.05313,3.9e-05,4e-05,4.1e-05
743_MA-TS_6-7_Reactant,743_MA-TS_6-7,743_MA-TS_6-7_Product,-0.127025480597,-0.13600815266,-0.152742714551,0.402085,0.393724,0.379895,-5.64,10.5,-16.14,-5.25,8.68,-13.92,0.499698,0.495486,0.47796,-958.1028,-225.0723,-246.444,28.8238,414.1331,27.0417,8.8137,35.1303,18.1872,-0.16514,-0.18494,-0.18385,0.03367,0.0476,0.0472,3.7e-05,3.7e-05,3.7e-05
747_MA-TS_6-7_Reactant,747_MA-TS_6-7,747_MA-TS_6-7_Product,-0.115852557174,-0.107037889623,-0.128027421464,0.304718,0.312865,0.295292,5.53,13.17,-7.64,5.11,11.03,-5.91,0.393429,0.397011,0.380946,-212.877,-729.2873,-227.2656,1.5447,23.3182,0.6088,10.2377,33.3142,19.5339,-0.15806,-0.17789,-0.17962,0.03738,0.04891,0.04643,-98.032696,-97.959526,-98.218202
749_MA-TS_6-7_Reactant,749_MA-TS_6-7,749_MA-TS_6-7_Product,-0.100666122194,-0.106921357306,-0.120718868968,0.45365,0.453508,0.43771,-3.93,8.66,-12.58,-0.09,9.91,-10.0,0.556586,0.553611,0.540469,-190.9144,-204.4496,-213.8418,0.337,0.342,0.1935,16.2662,22.7249,23.0874,-0.16816,-0.18671,-0.17699,0.04841,0.04853,0.04899,3.6e-05,3.7e-05,3.7e-05
754_MA-TS_35-36_Reactant,754_MA-TS_35-36,754_MA-TS_35-36_Product,-0.377967700753,-0.357858926965,-0.368251788889,0.256803,0.281044,0.273599,12.62,6.52,6.1,15.21,4.67,10.54,0.369467,0.388789,0.382737,-225.0006,-670.2872,-172.1892,2.423,28.0335,0.0267,15.2695,46.2565,20.2475,-0.16675,-0.15357,-0.14945,0.05725,0.05778,0.05681,4e-05,4.5e-05,4.6e-05
755_MA-TS_36-37_Reactant,755_MA-TS_36-37,755_MA-TS_36-37_Product,-0.39210521807,-0.39514364472,-0.402636741449,0.2658,0.268548,0.265405,-1.91,4.7,-6.61,1.72,1.97,-0.25,0.383101,0.378773,0.375077,-217.7816,-710.922,-162.5894,3.1515,39.0146,0.0552,11.7748,65.6066,17.1762,-0.14512,-0.15798,-0.15156,0.05966,0.05816,0.05716,4.2e-05,4.2e-05,4.2e-05
756_MA-TS_39-40_Reactant,756_MA-TS_39-40,756_MA-TS_39-40_Product,-0.615175999874,-0.614796062376,-0.628629346957,0.018989,0.016397,0.002813,0.24,8.68,-8.44,-1.63,8.52,-10.15,0.130843,0.130849,0.119889,-195.0008,-346.8853,-164.3248,6.9728,14.0137,0.2832,21.33,66.2203,26.6022,-0.1552,-0.15407,-0.15404,0.034,0.03126,0.03107,3.2e-05,3.2e-05,3.3e-05
759_MA-TS_38-39_Reactant,759_MA-TS_38-39,759_MA-TS_38-39_Product,-0.518395080778,-0.519881112428,-0.526547854939,0.119422,0.120228,0.116494,-0.93,4.18,-5.12,0.51,2.34,-1.84,0.234951,0.23069,0.225455,-172.0551,-753.1078,-478.141,0.7762,28.5129,18.9957,12.0418,51.2564,18.5321,-0.17418,-0.1723,-0.16623,0.04411,0.04051,0.03775,3.4e-05,3.5e-05,3.5e-05
760_MA-TS_37-38_Reactant,760_MA-TS_37-38,760_MA-TS_37-38_Product,-0.415903744506,-0.383161733867,-0.388249052833,0.25972,0.295697,0.288668,20.55,3.19,17.35,22.58,4.41,18.17,0.369893,0.406951,0.400031,-754.0393,-216.0058,-732.9877,45.813,528.9334,24.7337,11.8431,49.4808,9.4278,-0.15467,-0.16937,-0.16503,0.07636,0.06806,0.07236,3.6e-05,3.6e-05,3.6e-05
761_MA-TS_40-41_Reactant,761_MA-TS_40-41,761_MA-TS_40-41_Product,-0.433703876658,-0.440822653289,-0.459930298755,0.215954,0.209177,0.194021,-4.47,11.99,-16.46,-4.25,9.51,-13.76,0.332586,0.325587,0.302239,-180.7548,-223.9841,-693.1069,0.7873,364.9528,39.0554,26.3486,101.0158,18.2836,-0.14022,-0.15175,-0.16296,0.00953,0.01148,0.01314,3.4e-05,3.4e-05,3.4e-05
764_MA-TS_37-38_Reactant,764_MA-TS_37-38,764_MA-TS_37-38_Product,-0.375944651671,-0.373537587742,-0.382687233669,0.263125,0.269886,0.276152,1.51,5.74,-4.23,4.24,-3.93,8.17,0.376857,0.382138,0.386775,-410.5939,-244.0271,-360.9303,22.5274,392.7992,55.4141,11.6684,54.3025,13.3573,-0.1389,-0.15004,-0.14682,0.04915,0.04979,0.05418,3.8e-05,3.9e-05,4e-05
765_MA-TS_37-38_Reactant,765_MA-TS_37-38,765_MA-TS_37-38_Product,-0.45648046274,-0.457377850009,-0.467185337076,0.196998,0.192245,0.185893,-0.56,6.15,-6.72,-2.98,3.99,-6.97,0.300875,0.301625,0.290732,-363.9102,-221.8193,-393.5245,13.2466,428.4695,26.1401,13.6011,67.4511,17.9647,-0.16051,-0.15709,-0.15443,0.06099,0.05985,0.05919,3.8e-05,3.7e-05,3.7e-05
768_MA-TS_38-39_Reactant,768_MA-TS_38-39,768_MA-TS_38-39_Product,-0.315430786268,-0.318061709456,-0.346817013615,0.305857,0.309972,0.276752,-1.65,18.04,-19.7,2.58,20.85,-18.26,0.412488,0.409815,0.382117,-155.7636,-202.6537,-388.2361,2.9454,408.5106,49.8621,22.2718,49.5631,19.8328,-0.1537,-0.1702,-0.18126,-0.00017,0.0027,0.03973,3.9e-05,4e-05,3.8e-05
774_MA-TS_37-38_Reactant,774_MA-TS_37-38,774_MA-TS_37-38_Product,-0.466901207139,-0.470140772301,-0.476628868807,0.170259,0.170446,0.162402,-2.03,4.07,-6.1,0.12,5.05,-4.93,0.27881,0.275907,0.270174,-161.2286,-215.1604,-578.1628,0.4789,531.6765,33.2584,7.6709,50.9538,7.7193,-0.16811,-0.18487,-0.17927,0.07111,0.0808,0.08868,3.6e-05,3.6e-05,3.6e-05
777_MA-TS_36-37_Reactant,777_MA-TS_36-37,777_MA-TS_36-37_Product,-0.261744809281,-0.245976276627,-0.249611133744,0.376196,0.394197,0.389247,9.89,2.28,7.61,11.3,3.11,8.19,0.491768,0.506402,0.503637,-141.6032,-132.5162,-134.0549,2.4681,1.9535,1.5876,17.0445,105.4767,21.7021,-0.15662,-0.14372,-0.13559,0.07552,0.07186,0.07451,3.6e-05,3.8e-05,3.7e-05
778_MA-TS_37-38_Reactant,778_MA-TS_37-38,778_MA-TS_37-38_Product,-0.453799033767,-0.45005071089,-0.455265357968,0.189755,0.193551,0.19118,2.35,3.27,-0.92,2.38,1.49,0.89,0.301436,0.306183,0.301809,-198.284,-428.5961,-581.298,0.5789,23.2658,37.5146,12.3976,74.9691,14.2828,-0.13847,-0.15664,-0.15017,0.0518,0.05232,0.0544,4e-05,4e-05,4e-05
797_MA-TS_39-40_Reactant,797_MA-TS_39-40,797_MA-TS_39-40_Product,-0.438810921732,-0.442255587808,-0.450961635338,0.183597,0.186054,0.172283,-2.16,5.46,-7.62,1.54,8.64,-7.1,0.298541,0.293882,0.278587,-204.4725,-223.419,-619.0047,6.2007,140.9611,49.0473,16.3986,60.1602,10.6509,-0.15673,-0.17177,-0.17374,0.03298,0.03404,0.03758,2.8e-05,2.9e-05,3e-05
798_MA-TS_38-39_Reactant,798_MA-TS_38-39,798_MA-TS_38-39_Product,-0.411439144126,-0.39690617116,-0.416592252748,0.229626,0.254783,0.237025,9.12,12.35,-3.23,15.79,11.14,4.64,0.350173,0.36326,0.346515,-663.3817,-216.0176,-186.7816,36.7834,487.1343,43.8093,14.839,44.3208,23.4395,-0.16206,-0.15513,-0.15659,0.05843,0.01772,0.02169,4.7e-05,5.3e-05,5.3e-05
807_MA-TS_40-41_Reactant,807_MA-TS_40-41,807_MA-TS_40-41_Product,-0.582148273971,-0.585636542793,-0.595445886219,0.003885,0.004608,-0.006307,-2.19,6.16,-8.34,0.45,6.85,-6.4,0.121217,0.116941,0.1064,-165.2248,-216.1097,-766.7961,1.5702,453.0922,47.5876,16.372,79.893,11.5008,-0.14618,-0.17665,-0.17727,0.06291,0.05275,0.05046,3.2e-05,3.2e-05,3.3e-05
808_MA-TS_38-39_Reactant,808_MA-TS_38-39,808_MA-TS_38-39_Product,-0.267818072576,-0.270573353249,-0.28798807332,0.365843,0.365809,0.353738,-1.73,10.93,-12.66,-0.02,7.57,-7.6,0.47753,0.475776,0.461641,-651.4739,-305.1412,-574.5293,29.7007,13.1619,96.2907,13.1333,88.9169,7.5255,-0.15258,-0.16144,-0.17051,0.05687,0.05999,0.06346,4e-05,4e-05,4e-05
809_MA-TS_43-44_Reactant,809_MA-TS_43-44,809_MA-TS_43-44_Product,-0.227431283714,-0.227569108979,-0.239819387435,0.508995,0.511869,0.500546,-0.09,7.69,-7.77,1.8,7.11,-5.3,0.626606,0.627335,0.616319,-161.599,-223.7722,-179.6193,1.8902,559.5689,0.6213,46.1012,66.7385,36.992,-0.14894,-0.16525,-0.16267,0.03636,0.04019,0.04379,5.1e-05,5.2e-05,5.3e-05
811_MA-TS_37-38_Reactant,811_MA-TS_37-38,811_MA-TS_37-38_Product,-0.260999904786,-0.258779817183,-0.266612185811,0.361668,0.366081,0.360105,1.39,4.91,-3.52,2.77,3.75,-0.98,0.476227,0.478294,0.472591,-167.8483,-774.008,-205.1006,0.9629,31.8827,0.4369,16.2855,79.9953,23.9258,-0.17501,-0.16986,-0.16006,0.07031,0.0652,0.06149,4.6e-05,4.6e-05,4.5e-05
813_MA-TS_35-36_Reactant,813_MA-TS_35-36,813_MA-TS_35-36_Product,-0.213325493104,-0.217070707738,-0.243365973073,0.386309,0.379028,0.352862,-2.35,16.5,-18.85,-4.57,16.42,-20.99,0.489096,0.480578,0.459617,-165.7122,-606.5567,-172.5543,0.4564,43.4118,0.1744,7.8099,68.5545,4.7687,-0.174,-0.17423,-0.17616,0.06571,0.07339,0.06479,4.1e-05,4e-05,3.9e-05
814_MA-TS_42-43_Reactant,814_MA-TS_42-43,814_MA-TS_42-43_Product,-0.30770291298,-0.301226341078,-0.306469613096,0.388356,0.403991,0.398333,4.06,3.29,0.77,9.81,3.55,6.26,0.504862,0.514261,0.510269,-716.7852,-197.606,-195.422,36.3252,2.0927,1.7795,22.7503,75.8677,17.7345,-0.17505,-0.17159,-0.16595,0.06356,0.06595,0.06541,5e-05,5e-05,5e-05
822_MA-TS_34-35_Reactant,822_MA-TS_34-35,822_MA-TS_34-35_Product,-0.269864854988,-0.265414244841,-0.29263526528,0.277478,0.285499,0.25949,2.79,17.08,-14.29,5.03,16.32,-11.29,0.378488,0.384631,0.359627,-682.6192,-198.7859,-443.8312,18.7361,600.7663,21.5503,17.5718,55.1771,15.292,-0.1569,-0.16655,-0.16766,0.0555,0.0578,0.05432,3.5e-05,3.5e-05,3.5e-05
823_MA-TS_30-31_Reactant,823_MA-TS_30-31,823_MA-TS_30-31_Product,-0.282838524983,-0.281999567223,-0.286272924057,0.182359,0.187044,0.184753,0.53,2.68,-2.16,2.94,1.44,1.5,0.28563,0.288596,0.281682,-280.2335,-193.2196,-629.0323,21.9927,3.741,33.4073,11.97,62.9378,12.244,-0.1602,-0.16942,-0.16428,0.05669,0.05757,0.05882,3e-05,3.1e-05,3.1e-05
825_MA-TS_32-33_Reactant,825_MA-TS_32-33,825_MA-TS_32-33_Product,-0.317097661452,-0.316482144935,-0.32689521161,0.176252,0.182161,0.171582,0.39,6.53,-6.15,3.71,6.64,-2.93,0.282182,0.282734,0.272947,-174.6773,-215.452,-191.2843,0.3923,632.9479,13.8859,29.8232,64.2078,23.1572,-0.1489,-0.16425,-0.15874,0.02995,0.03581,0.03925,3.8e-05,3.8e-05,3.8e-05
826_MA-TS_33-34_Reactant,826_MA-TS_33-34,826_MA-TS_33-34_Product,-0.33785551266,-0.329884896459,-0.350395880416,0.185292,0.199364,0.179861,5.0,12.87,-7.87,8.83,12.24,-3.41,0.289001,0.297324,0.277947,-161.7315,-201.0045,-196.1256,5.077,495.0861,1.4195,13.0466,78.3437,19.8954,-0.18157,-0.18274,-0.17895,0.05446,0.04752,0.04725,4e-05,4.1e-05,4.1e-05
828_MA-TS_36-37_Reactant,828_MA-TS_36-37,828_MA-TS_36-37_Product,-0.285333392842,-0.284480007981,-0.300271840601,0.365201,0.368431,0.352091,0.54,9.91,-9.37,2.03,10.25,-8.23,0.470877,0.472711,0.458988,-377.9572,-235.9093,-157.3868,34.0273,495.049,0.8722,40.0451,79.0267,29.3783,-0.14762,-0.14972,-0.14861,0.04087,0.04627,0.05376,4.5e-05,4.6e-05,4.7e-05
830_MA-TS_38-39_Reactant,830_MA-TS_38-39,830_MA-TS_38-39_Product,-0.364391652654,-0.372103512855,-0.38717639334,0.218208,0.213782,0.199259,-4.84,9.46,-14.3,-2.78,9.11,-11.89,0.325981,0.318468,0.304386,-158.2489,-251.1941,-170.1536,0.1794,562.5264,0.2021,38.7813,65.5457,33.6037,-0.15077,-0.17287,-0.17974,0.01282,0.01476,0.01665,4.5e-05,4.5e-05,4.6e-05
831_MA-TS_35-36_Reactant,831_MA-TS_35-36,831_MA-TS_35-36_Product,-0.263672715257,-0.259618992045,-0.290303029736,0.320234,0.329582,0.299354,2.54,19.25,-16.71,5.87,18.97,-13.1,0.428436,0.43232,0.403664,-164.5925,-233.9837,-178.7476,0.9045,666.7613,0.455,42.9575,62.8299,34.4476,-0.16163,-0.17258,-0.16382,0.0406,0.04339,0.04818,4.6e-05,4.7e-05,4.8e-05
832_MA-TS_42-43_Reactant,832_MA-TS_42-43,832_MA-TS_42-43_Product,-0.298606863998,-0.301882807223,-0.310013171496,0.3788,0.372366,0.366462,-2.06,5.1,-7.16,-4.04,3.7,-7.74,0.494407,0.489561,0.483284,-169.3816,-846.2124,-200.3478,0.2956,26.9903,10.5891,18.1211,86.6425,12.4566,-0.15988,-0.17262,-0.16666,0.05236,0.05475,0.05664,3.8e-05,3.8e-05,3.8e-05
833_MA-TS_37-38_Reactant,833_MA-TS_37-38,833_MA-TS_37-38_Product,-0.37589227463,-0.367513442512,-0.386883032498,0.219055,0.226762,0.212281,5.26,12.15,-6.9,4.84,9.09,-4.25,0.330192,0.338199,0.317479,-154.4114,-471.4531,-793.4923,0.2911,9.94,36.5593,13.2804,46.7018,9.9498,-0.16809,-0.17141,-0.17658,0.05373,0.05553,0.0555,3.9e-05,3.8e-05,3.8e-05
836_MA-TS_7-8_Reactant,836_MA-TS_7-8,836_MA-TS_7-8_Product,-0.462526784288,-0.457283053612,-0.514207707164,0.036717,0.044208,-0.008147,3.29,35.72,-32.43,4.7,32.85,-28.15,0.148671,0.153257,0.096421,-690.2446,-571.0045,-526.2881,31.0529,27.9461,27.9937,11.9758,23.8508,8.9363,-0.15151,-0.15583,-0.17635,0.06374,0.06229,0.05838,3.9e-05,4e-05,4.2e-05
839_MA-TS_7-8_Reactant,839_MA-TS_7-8,839_MA-TS_7-8_Product,-0.471499852544,-0.468452670772,-0.516452373604,0.031253,0.039718,-0.006309,1.91,30.12,-28.21,5.31,28.88,-23.57,0.139722,0.142523,0.09799,-633.4527,-385.7025,-642.247,16.3269,24.4176,37.7817,2.4924,41.6863,9.5641,-0.17427,-0.1727,-0.15587,0.08683,0.07632,0.07324,3.7e-05,3.8e-05,3.9e-05
840_MA-TS_2-3_Reactant,840_MA-TS_2-3,840_MA-TS_2-3_Product,-0.197173365471,-0.200097439347,-0.217848296124,0.246848,0.245144,0.23132,-1.83,11.14,-12.97,-1.07,8.67,-9.74,0.335868,0.334796,0.318091,-803.0976,-428.2784,-842.9394,31.66,19.5249,33.3087,21.0044,8.4876,12.8413,-0.14566,-0.16041,-0.17404,0.03559,0.04058,0.04475,-98.011195,-98.232955,-98.63967
